Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
3/96 Mt Pleasant Road,"396,000",Jul 2020,"210,000",Jul 2004,,,,191,,,,,Belmont,4
60 Pavo Street,"560,000",Jul 2020,"375,000",Oct 2014,,,,651,122,3,1,1,Belmont,4
4 Dorr Court,"557,000",Jul 2020,,,,,,665,,3,2,4,Belmont,4
125 Francis Street,"395,000",Jul 2020,"249,000",Aug 2009,,,,659,,3,1,1,Belmont,4
8b Morris Street,"717,000",Jul 2020,,,,,,514,,3,2,2,Belmont,4
8 Church Street,"580,000",Jul 2020,"156,000",Apr 2002,,,,340,,2,1,1,Belmont,4
2 North Avenue,"615,000",Jul 2020,"425,000",Apr 2016,,,,523,53,4,2,2,Belmont,4
26 Walpole Avenue,"485,000",Jul 2020,,,,,,650,,,,,Belmont,4
16 Hereford Drive,"555,000",Jul 2020,,,,450,Oct 2020,738,,3,2,2,Belmont,4
30 Seaview Parade,"812,500",11 Jul 2020,"355,000",Jun 2013,1.0,500,Sep 2020,520,,3,1,3,Belmont,4
25 Herd Road,"769,000",Jul 2020,"205,000",May 2002,,510,Aug 2020,867,,3,1,2,Belmont,4
47 Johnson Street,"505,000",Jul 2020,,,,,,212,,2,1,1,Belmont,4
90 Shackleton Street,"585,000",Jul 2020,"184,500",Jul 2001,,,,470,,,,,Belmont,4
5 Glenbrae Court,"485,000",Jul 2020,"83,000",Jun 1998,,365,Sep 2020,649,,1,1,1,Belmont,4
41 Regent Street,"725,000",Jul 2020,"169,000",Dec 1999,,,,196,,3,2,2,Belmont,4
51 Settlement Road,"377,000",Jul 2020,"315,000",Dec 2016,1.0,,,611,,3,1,1,Belmont,4
24 Cambridge Street,"610,000",04 Jul 2020,"315,000",Oct 2009,1.0,380,Aug 2020,596,,3,1,1,Belmont,4
32 Settlement Road,"615,000",Jul 2020,"390,000",Jun 2012,,,,697,143,3,2,2,Belmont,4
31b The Avenue,"393,010",Jul 2020,,,,,,510,,,,,Belmont,4
17 Argyle Street,"610,000",Jul 2020,"374,000",Nov 2010,,,,580,109,3,1,2,Belmont,4
69 Summit Avenue,"710,000",Jul 2020,"235,000",Jul 2007,,,,650,258,4,2,2,Belmont,4
9 Roberts Road,"650,000",Jun 2020,"420,000",Jul 2011,,390,Mar 2018,759,109,3,1,1,Belmont,4
9 Brocka Avenue,"657,000",27 Jun 2020,"310,000",Jul 2009,1.0,240,Feb 2008,581,,3,1,1,Belmont,4
1/2 Clarke Avenue,"547,000",Jun 2020,"305,000",Mar 2008,,,,281,131,,,,Belmont,4
80 Mt Pleasant Road,"745,000",Jun 2020,"630,000",Oct 2017,1.0,,,753,,4,1,1,Belmont,4
