Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
2/32 Seaforth Street,"135,000",Nov 2007,,,,,,236,,,,,North Shore,24
4/32 Seaforth Street,"158,000",Nov 2007,,,,250,Feb 2017,224,,,,,North Shore,24
10 Seabright Street,"300,000",Nov 2007,,,,,,"1,403",270,,,,North Shore,24
23 Pine Avenue,"245,000",Nov 2007,"130,000",Dec 2001,,280,Mar 2015,"1,007",96,3,1,1,North Shore,24
22 Seaside Parade,"200,000",Oct 2007,,,,,,687,,,,,North Shore,24
57/1B Seaforth Street,"380,000",Aug 2007,,,,,,696,,,,,North Shore,24
24 Foch Street,"117,500",Aug 2007,,,,,,648,,,,,North Shore,24
21 Seaside Parade,"380,000",Aug 2007,"85,000",Dec 2002,,,,626,317,,,,North Shore,24
36 Myrtle Grove,"220,000",Jul 2007,,,,,,234,,,,,North Shore,24
25 Madden Avenue,"110,000",Jun 2007,,,,,,651,,,,,North Shore,24
18 Foch Street,"456,500",May 2007,"60,000",Jul 2004,,"35,000",Nov 2015,655,452,4,,,North Shore,24
1 Sea Breeze Parade,"185,000",May 2007,"132,500",Mar 2004,,,,692,,,,,North Shore,24
3/25-27 Myrtle Grove,"242,000",Apr 2007,,,,,,313,,,,,North Shore,24
2/25-27 Myrtle Grove,"223,000",Apr 2007,,,,,,220,,,,,North Shore,24
2/25 Myrtle Grove,"223,000",Apr 2007,,,,,,220,,,,,North Shore,24
3/25 Myrtle Grove,"242,000",Apr 2007,,,,,,313,,,,,North Shore,24
1/25-27 Myrtle Grove,"250,000",Feb 2007,,,,,,338,,,,,North Shore,24
35 Seabeach Parade,"210,000",Nov 2006,"155,000",Jan 2002,,,,699,,4,1,1,North Shore,24
33 Myrtle Grove,"255,000",Oct 2006,,,,,,"1,012",117,3,1,6,North Shore,24
22 Seabeach Parade,"203,000",Sep 2006,,,,,,"1,009",,1,1,,North Shore,24
24 Seabeach Parade,"169,000",Aug 2006,,,,,,293,,,,,North Shore,24
10 Seaside Parade,"256,000",Jun 2006,"180,000",Dec 2003,,,,680,,,,,North Shore,24
16 Myrtle Grove,"218,000",Jun 2006,"155,000",Jul 2002,,,,761,103,,,,North Shore,24
58/15 Pine Avenue,"267,000",May 2006,,,,,,"1,016",,,,,North Shore,24
33 Sea Breeze Parade,"220,000",May 2006,,,,190,Aug 2008,"1,011",,3,1,1,North Shore,24
89 St Georges Road,"113,081",May 2006,,,,,,"3,055",,,,,North Shore,24
3 Seaforth Street,"257,500",Apr 2006,"179,500",Sep 2002,,"28,000",Jun 2013,"1,045",685,6,,,North Shore,24
16 Beatty Street,"171,500",Jan 2006,,,,,,645,,,,,North Shore,24
15 Seabeach Parade,"230,000",Nov 2005,"125,000",Oct 2003,,,,697,104,3,2,2,North Shore,24
19 Foch Street,"156,500",Sep 2005,"75,000",Aug 1998,,"20,000",Apr 2017,650,,,,,North Shore,24
9 Seabeach Parade,"255,000",Jun 2005,"111,000",May 2000,,,,698,,4,1,2,North Shore,24
26 Walchs Road,"50,000",Jun 2005,,,,,,652,,4,3,3,North Shore,24
11 Seabeach Parade,"201,000",Apr 2005,,,,230,Mar 2014,696,,2,1,1,North Shore,24
20 Coonil Crescent,"140,000",Mar 2005,"85,000",Jun 2000,,"13,500",May 2008,647,234,,,,North Shore,24
14 Foch Street,"160,000",Jan 2005,,,,,,651,800,,,,North Shore,24
1 Foch Street,"250,000",Dec 2004,"235,000",Mar 1992,,,,"2,609",,,,,North Shore,24
2-4 COONIL Crescent,"69,500",Nov 2004,"55,000",Dec 1994,,,,"1,259",,3,1,4,North Shore,24
3 Coonil Crescent,"74,775",Nov 2004,,,,,,973,,,,,North Shore,24
34 Seaside Parade,"225,000",Nov 2004,,,,,,683,,,,,North Shore,24
1 Coonil Crescent,"74,775",Nov 2004,,,,,,"2,496",,,,,North Shore,24
39 Seaside Parade,"220,000",Jun 2004,,,,,,626,625,,,,North Shore,24
2C Seabright Street,"245,000",May 2004,,,,,,698,566,,,,North Shore,24
22 Pine Avenue,"280,000",Mar 2004,"185,000",Jul 2002,,240,Jan 2011,"1,020",,3,1,1,North Shore,24
16 Seabeach Parade,"285,000",Mar 2004,"70,000",Apr 1996,,,,858,,,,,North Shore,24
20 Seaforth Street,"192,500",Nov 2003,"175,000",Jul 2002,,,,695,,4,2,1,North Shore,24
2/15 Phosphate Road,"350,000",Nov 2003,,,,200,Aug 2019,"1,346",,,,,North Shore,24
1/Phosphate Road,"350,000",Nov 2003,,,,,,,,,,,North Shore,24
51 The Esplanade,"472,500",Oct 2003,,,,,,260,,3,3,2,North Shore,24
16 Seaside Parade,"125,000",Oct 2003,"67,000",Mar 1989,,,,687,,3,2,1,North Shore,24
25 Myrtle Grove,"120,000",Oct 2003,,,,,,717,,2,,,North Shore,24
27 Myrtle Grove,"231,000",Oct 2003,,,,,,717,,2,1,,North Shore,24
77 Station Street,"200,000",May 2003,,,,,,"1,236",,3,1,2,North Shore,24
29 Seabeach Parade,"154,000",Mar 2003,,,,200,Jun 2005,690,,4,1,1,North Shore,24
5-7 SEAFORTH Street,"192,500",Jan 2003,"118,000",Sep 1997,,"28,000",Apr 2013,"1,041",,,,,North Shore,24
6 Seaside Parade,"125,000",Jan 2003,,,,,,682,,,,,North Shore,24
2/32 Myrtle Grove,"167,000",Aug 2002,,,,170,Dec 2004,213,,,,,North Shore,24
101/4 Foch Street,"120,000",Jul 2002,,,,,,"1,944",,,,,North Shore,24
8 Foch Street,"120,000",Jul 2002,,,,,,"1,945",,5,3,3,North Shore,24
14 Myrtle Grove,"152,000",May 2002,,,,,,761,,3,1,4,North Shore,24
15 The Esplanade,"120,000",May 2002,,,,30,with 280m²,834,85,,,,North Shore,24
37 Walchs Road,"1,315,000",May 2002,,,,,,"59,160",,,,,North Shore,24
23 Madden Avenue,"55,000",Apr 2002,,,,,,651,,,,,North Shore,24
2B Seabright Street,"206,800",Mar 2002,,,,,,698,,,,,North Shore,24
3 Seabeach Parade,"162,000",Mar 2002,"65,000",Jun 1990,,250,Sep 2013,692,,2,1,1,North Shore,24
13 The Esplanade,"145,000",Mar 2002,,,,27,with 290m²,721,,,,,North Shore,24
3/19 Pine Avenue,"125,000",Jan 2002,"76,500",May 1993,,,,"20,000",,,,,North Shore,24
17 Seabeach Parade,"162,500",Nov 2001,"120,000",Feb 2000,,370,Mar 2017,697,,4,1,1,North Shore,24
3 Pine Avenue,"152,000",Aug 2001,"63,500",Oct 1987,,230,Oct 2009,769,,3,1,2,North Shore,24
11 Phosphate Road,"175,000",Aug 2001,"61,500",Feb 1995,,220,Apr 2007,744,,3,1,1,North Shore,24
72 Seabeach Parade,"57,000",Jul 2001,,,,,,728,,,,,North Shore,24
2 Greta Street,"57,000",Jul 2001,,,,,,784,,5,3,3,North Shore,24
29 Seabright Street,"130,000",Jun 2001,,,,,,703,,,,,North Shore,24
34 Myrtle Grove,"155,000",Apr 2001,"60,500",Apr 1991,,,,"1,010",,3,3,3,North Shore,24
29 Myrtle Grove,"67,000",Apr 2001,,,,,,694,,3,2,2,North Shore,24
13 Myrtle Grove,"146,000",Apr 2001,,,,300,Feb 2021,716,,2,1,1,North Shore,24
15 Foch Street,"73,000",Dec 2000,,,,,,644,352,4,2,2,North Shore,24
81 Seabeach Parade,"1,000,000",Aug 2000,,,,,,,,,,,North Shore,24
12 Seaforth Street,"53,000",Jul 2000,,,,,,692,,3,2,2,North Shore,24
37 The Esplanade,"304,000",May 2000,"112,500",Mar 1995,,,,979,,3,,,North Shore,24
1/9 Pine Avenue,"100,000",Apr 2000,,,,315,Jul 2019,224,,,,,North Shore,24
9 Pine Avenue,"100,000",Apr 2000,,,,,,224,,3,,,North Shore,24
29 Pine Avenue,"87,500",Mar 2000,,,,,,"1,009",133,3,1,2,North Shore,24
7 Myrtle Grove,"99,900",Feb 2000,,,,280,Aug 2017,360,,2,1,1,North Shore,24
26 Seaforth Street,"60,000",Feb 2000,,,,,,694,,3,1,1,North Shore,24
2/37 Seabeach Parade,"93,500",Feb 2000,"53,500",Apr 1998,,,,435,,,,,North Shore,24
19 Phosphate Road,"240,000",Feb 2000,,,,,,"1,051",,,,,North Shore,24
1/25 Myrtle Grove,"250,000",Feb 2000,,,,,,338,,,,,North Shore,24
41 Seaside Parade,"130,000",Feb 2000,,,,,,674,,4,,,North Shore,24
61 Seabeach Parade,"460,000",Feb 2000,,,,,,"3,018",776,,,,North Shore,24
