,date,mintemp,maxtemp,rainfall,dir_maxgust,spd_maxgust,time_maxgust,9am_temp,9am_rh,9am_wd,9am_ws,9am_mslp,3pm_temp,3pm_rh,3pm_wd,3pm_ws,3pm_mslp,pm25,pm10,o3,no2,so2,co
2203,2020-02-23,12.9,30.1,0.0,SSW,43.0,15:31:00,17.8,95.0,NNW,2.0,1020.3,29.9,47.0,NNW,4.0,1015.6,22.0,19.0,18.0,4.0,1.0,1.0
2204,2020-02-24,15.2,23.0,0.0,S,30.0,16:14:00,17.9,97.0,SE,4.0,1018.9,19.2,93.0,S,17.0,1018.0,29.0,15.0,15.0,5.0,2.0,1.0
2205,2020-02-25,16.6,29.0,2.6,S,41.0,15:46:00,18.2,98.0,Calm,0.0,1011.5,22.3,92.0,S,17.0,1008.7,23.0,14.0,14.0,2.0,2.0,1.0
2206,2020-02-26,14.9,19.2,0.0,WSW,52.0,11:40:00,14.9,93.0,W,26.0,1007.2,17.3,52.0,SSW,30.0,1011.4,18.0,16.0,16.0,3.0,2.0,1.0
2207,2020-02-27,9.2,20.3,0.4,ENE,67.0,11:44:00,12.4,76.0,WNW,9.0,1012.5,18.7,52.0,WNW,26.0,1010.5,20.0,11.0,12.0,2.0,2.0,1.0
2208,2020-02-28,12.4,20.1,0.2,W,30.0,23:02:00,15.2,92.0,W,11.0,1015.0,18.5,75.0,S,13.0,1015.4,12.0,6.0,13.0,2.0,2.0,1.0
2209,2020-02-29,12.1,23.4,0.0,S,28.0,16:15:00,14.8,95.0,NW,6.0,1016.7,22.3,57.0,SSW,9.0,1014.3,10.0,15.0,21.0,2.0,2.0,1.0
2210,2020-03-01,14.0,32.5,0.0,NNW,46.0,12:46:00,16.6,95.0,NNE,7.0,1009.1,30.2,29.0,NNW,26.0,1004.3,15.0,12.0,17.0,2.0,2.0,1.0
2211,2020-03-02,11.7,17.9,3.0,SSW,44.0,03:27:00,14.0,80.0,WSW,15.0,1015.5,16.9,52.0,SSW,24.0,1017.8,25.0,10.0,11.0,2.0,2.0,1.0
2212,2020-03-03,12.0,18.5,0.0,SSE,31.0,12:50:00,14.4,90.0,SW,9.0,1022.0,17.7,59.0,SSE,15.0,1020.6,10.0,22.0,10.0,7.0,2.0,1.0
2213,2020-03-04,12.8,21.4,0.0,SSE,20.0,00:05:00,16.3,93.0,SE,7.0,1016.4,18.7,79.0,ENE,7.0,1013.1,29.0,11.0,15.0,4.0,2.0,1.0
2214,2020-03-05,16.2,21.3,17.4,SSW,30.0,14:06:00,17.5,81.0,SW,11.0,1003.8,18.4,98.0,SSW,17.0,1004.5,17.0,11.0,16.0,2.0,2.0,1.0
2215,2020-03-06,14.9,19.4,3.0,SSW,41.0,13:41:00,15.4,93.0,SSW,13.0,1014.7,17.7,92.0,SSW,28.0,1016.8,25.0,11.0,14.0,4.0,10.0,1.0
2216,2020-03-07,14.0,19.3,0.0,SSW,43.0,15:00:00,16.1,84.0,S,24.0,1023.1,18.1,81.0,S,28.0,1023.5,9.0,9.0,15.0,4.0,2.0,1.0
2217,2020-03-08,12.6,20.5,0.0,SE,43.0,15:48:00,16.5,88.0,ESE,13.0,1022.7,20.2,68.0,SSE,24.0,1021.1,16.0,8.0,17.0,1.0,2.0,1.0
2218,2020-03-09,11.8,19.5,0.0,SSE,33.0,13:32:00,16.7,79.0,SE,13.0,1023.9,18.6,61.0,S,20.0,1022.8,13.0,15.0,18.0,5.0,2.0,1.0
2219,2020-03-10,10.0,21.4,0.0,SSE,33.0,14:36:00,15.9,92.0,SE,7.0,1022.2,20.1,71.0,S,19.0,1019.8,13.0,21.0,29.0,9.0,2.0,1.0
2220,2020-03-11,11.4,29.3,0.0,SE,24.0,16:05:00,15.8,97.0,Calm,0.0,1020.7,26.8,49.0,NE,7.0,1018.8,26.0,23.0,33.0,7.0,2.0,1.0
2221,2020-03-12,15.7,30.6,0.0,N,26.0,13:09:00,19.4,66.0,NE,13.0,1020.0,28.8,32.0,NNE,15.0,1017.3,26.0,22.0,21.0,5.0,2.0,1.0
2222,2020-03-13,18.9,28.7,0.0,SSW,63.0,14:44:00,21.3,53.0,NE,13.0,1012.5,21.3,76.0,SSW,39.0,1011.9,23.0,17.0,16.0,4.0,2.0,1.0
2223,2020-03-14,11.9,17.3,0.0,S,44.0,12:29:00,13.5,53.0,S,20.0,1024.8,15.0,61.0,S,26.0,1024.5,14.0,5.0,11.0,1.0,2.0,1.0
2224,2020-03-15,11.8,18.7,0.8,S,33.0,15:11:00,13.4,95.0,S,11.0,1025.9,17.7,69.0,S,20.0,1025.7,21.0,18.0,19.0,6.0,2.0,1.0
2225,2020-03-16,9.8,24.8,0.0,SSE,26.0,16:32:00,14.6,93.0,SE,6.0,1027.0,23.3,50.0,NE,4.0,1025.0,30.0,24.0,21.0,7.0,2.0,2.0
2226,2020-03-17,13.0,29.7,0.0,NW,39.0,12:43:00,16.1,88.0,NE,9.0,1025.3,28.3,32.0,NW,20.0,1022.1,20.0,29.0,17.0,7.0,2.0,1.0
2227,2020-03-18,16.2,30.6,0.0,WNW,48.0,16:11:00,24.2,40.0,N,13.0,1020.3,28.8,33.0,NNW,15.0,1017.7,16.0,36.0,18.0,12.0,2.0,2.0
2228,2020-03-19,17.4,32.5,0.0,NNW,41.0,16:53:00,19.5,80.0,S,4.0,1017.8,32.0,26.0,NNW,15.0,1013.2,29.0,15.0,15.0,2.0,2.0,1.0
2229,2020-03-20,13.5,21.9,0.0,W,57.0,13:13:00,15.8,92.0,NW,20.0,1015.2,20.3,61.0,W,35.0,1015.3,21.0,22.0,18.0,1.0,2.0,1.0
2230,2020-03-21,12.6,18.6,0.0,SSW,24.0,17:00:00,14.7,72.0,SW,7.0,1022.9,18.0,59.0,SSE,9.0,1021.4,27.0,15.0,16.0,1.0,2.0,1.0
2231,2020-03-22,11.9,20.0,0.0,S,48.0,13:29:00,15.0,93.0,W,17.0,1022.5,17.8,57.0,SSW,30.0,1025.2,24.0,13.0,16.0,2.0,2.0,1.0
2232,2020-03-23,10.2,17.9,0.2,SSE,33.0,13:11:00,14.6,65.0,S,13.0,1029.0,15.8,62.0,S,20.0,1027.8,19.0,12.0,16.0,3.0,2.0,1.0
2233,2020-03-24,13.3,18.3,0.0,S,28.0,12:51:00,14.4,64.0,SE,6.0,1025.0,16.8,58.0,S,15.0,1023.1,11.0,15.0,16.0,4.0,2.0,1.0
2234,2020-03-25,10.6,17.2,0.0,SSW,35.0,16:00:00,13.9,72.0,WSW,7.0,1024.4,16.6,54.0,S,20.0,1025.4,16.0,14.0,18.0,2.0,2.0,1.0
2235,2020-03-26,12.6,19.3,0.2,S,30.0,13:40:00,15.5,89.0,SSE,13.0,1028.2,18.4,62.0,SSE,15.0,1026.5,16.0,24.0,26.0,6.0,2.0,1.0
2236,2020-03-27,9.7,26.4,0.0,S,26.0,14:53:00,12.5,98.0,Calm,0.0,1025.4,25.8,46.0,NE,9.0,1022.1,27.0,22.0,25.0,4.0,2.0,1.0
2237,2020-03-28,11.4,29.6,0.0,N,35.0,16:28:00,16.8,86.0,NE,13.0,1020.5,26.9,41.0,N,15.0,1016.1,31.0,27.0,19.0,2.0,2.0,1.0
2238,2020-03-29,16.7,26.0,0.0,N,52.0,11:10:00,21.0,52.0,NNE,15.0,1011.3,18.3,93.0,N,11.0,1008.8,19.0,17.0,17.0,4.0,2.0,1.0
2239,2020-03-31,9.9,21.6,0.0,W,24.0,12:47:00,13.3,95.0,NNW,7.0,1018.3,21.0,55.0,WSW,9.0,1016.9,23.0,21.0,22.0,8.0,2.0,1.0
2240,2020-04-01,8.6,22.5,0.0,SSE,26.0,14:17:00,12.2,83.0,Calm,0.0,1018.5,21.4,62.0,SSE,19.0,1015.1,35.0,13.0,18.0,5.0,2.0,1.0
2241,2020-04-02,12.2,17.6,17.6,SSW,22.0,16:26:00,15.6,83.0,SSE,9.0,1008.8,17.1,96.0,SW,11.0,1006.0,31.0,10.0,22.0,5.0,2.0,1.0
2242,2020-04-03,11.8,23.4,3.6,WNW,50.0,22:03:00,14.8,97.0,NE,9.0,1005.1,21.9,62.0,NNE,15.0,1000.3,24.0,5.0,19.0,1.0,2.0,1.0
2243,2020-04-04,12.8,15.1,24.2,W,70.0,15:41:00,12.9,94.0,W,19.0,997.5,11.4,95.0,WNW,20.0,1000.4,19.0,8.0,16.0,5.0,2.0,1.0
2244,2020-04-05,8.4,16.5,7.0,NW,69.0,08:41:00,15.0,75.0,NW,37.0,1003.7,16.2,85.0,WSW,19.0,1007.2,15.0,12.0,16.0,2.0,2.0,1.0
2245,2020-04-06,9.4,16.1,5.4,WSW,26.0,09:59:00,12.8,94.0,W,13.0,1021.4,14.9,74.0,S,13.0,1021.9,14.0,15.0,17.0,5.0,2.0,1.0
2246,2020-04-07,11.7,15.7,0.0,SSW,24.0,14:47:00,13.4,89.0,W,6.0,1024.7,13.7,83.0,SSW,15.0,1023.2,17.0,8.0,15.0,2.0,2.0,1.0
2247,2020-04-08,11.5,17.8,1.2,S,31.0,09:49:00,14.8,95.0,S,13.0,1025.2,17.0,84.0,SSE,17.0,1024.6,11.0,12.0,17.0,6.0,2.0,1.0
2248,2020-04-09,9.6,20.6,0.2,S,24.0,14:45:00,14.7,94.0,SSE,7.0,1027.6,19.4,72.0,S,17.0,1023.5,23.0,12.0,20.0,4.0,2.0,1.0
2249,2020-04-10,10.6,21.6,0.0,NW,28.0,14:45:00,15.9,92.0,N,7.0,1016.3,20.9,65.0,NW,15.0,1010.2,32.0,14.0,18.0,5.0,2.0,1.0
2250,2020-04-11,11.5,15.7,1.0,WSW,69.0,11:54:00,13.5,69.0,W,28.0,1006.5,14.4,65.0,SW,31.0,1009.7,30.0,9.0,19.0,1.0,2.0,1.0
2251,2020-04-12,10.5,14.8,1.4,W,26.0,02:03:00,12.4,86.0,W,11.0,1020.2,14.4,68.0,W,15.0,1019.7,19.0,12.0,21.0,3.0,2.0,1.0
2252,2020-04-13,10.9,19.9,0.0,SSE,19.0,14:38:00,12.9,92.0,WNW,7.0,1021.3,17.0,65.0,ESE,9.0,1019.8,17.0,22.0,9.0,14.0,2.0,1.0
2253,2020-04-14,10.3,20.8,0.0,ENE,17.0,08:20:00,15.4,87.0,NE,9.0,1023.1,19.2,67.0,NE,4.0,1021.5,46.0,27.0,20.0,11.0,2.0,1.0
2254,2020-04-15,12.4,25.4,0.0,NNW,31.0,13:35:00,18.3,78.0,NE,7.0,1019.8,23.5,45.0,N,15.0,1013.5,45.0,14.0,17.0,4.0,2.0,1.0
2255,2020-04-16,12.7,20.6,0.8,WSW,43.0,12:32:00,15.4,93.0,WNW,7.0,1009.7,17.0,67.0,W,17.0,1010.4,26.0,13.0,18.0,1.0,2.0,1.0
2256,2020-04-17,9.9,17.7,0.0,WNW,44.0,11:12:00,13.5,93.0,WNW,19.0,1014.3,15.6,81.0,WSW,20.0,1013.7,18.0,9.0,17.0,1.0,2.0,1.0
2257,2020-04-18,11.2,16.6,0.6,W,30.0,03:44:00,13.1,92.0,W,11.0,1015.9,15.1,77.0,W,17.0,1014.1,12.0,7.0,21.0,1.0,2.0,1.0
2258,2020-04-19,8.4,17.6,0.0,NNE,28.0,22:51:00,12.1,93.0,WNW,6.0,1016.4,16.7,48.0,ENE,13.0,1011.8,25.0,19.0,19.0,4.0,2.0,1.0
2259,2020-04-20,12.1,19.6,4.6,NW,54.0,09:36:00,17.3,64.0,NNW,17.0,1006.1,18.6,49.0,W,24.0,1010.8,31.0,22.0,17.0,7.0,2.0,1.0
2260,2020-04-21,7.4,19.5,0.0,NNW,41.0,15:09:00,12.8,85.0,NNE,6.0,1016.1,18.9,46.0,NW,20.0,1013.5,35.0,20.0,19.0,4.0,2.0,7.0
2261,2020-04-22,12.8,17.8,0.0,WNW,30.0,02:54:00,14.3,93.0,WNW,13.0,1020.1,17.3,62.0,WSW,9.0,1019.0,33.0,26.0,13.0,10.0,2.0,2.0
2262,2020-04-23,9.7,20.3,0.0,NNW,33.0,10:37:00,14.2,85.0,NW,4.0,1017.8,19.9,55.0,NNW,9.0,1012.5,34.0,18.0,12.0,8.0,2.0,3.0
2263,2020-04-24,13.9,20.4,0.4,WSW,39.0,11:31:00,15.5,92.0,W,15.0,1017.9,20.0,51.0,W,17.0,1017.6,38.0,20.0,19.0,5.0,2.0,2.0
2264,2020-04-25,9.4,22.4,0.2,NNW,39.0,14:13:00,13.7,93.0,NNW,7.0,1018.3,21.3,53.0,NNW,22.0,1013.9,43.0,12.0,18.0,2.0,2.0,1.0
2265,2020-04-26,13.7,17.5,4.4,WSW,43.0,10:55:00,15.5,94.0,W,15.0,1012.7,14.3,78.0,W,24.0,1016.7,27.0,18.0,17.0,8.0,2.0,1.0
2266,2020-04-27,6.8,18.3,0.0,NW,30.0,14:39:00,12.1,87.0,NNW,9.0,1024.5,17.7,55.0,W,13.0,1022.0,27.0,17.0,18.0,9.0,2.0,3.0
2267,2020-04-28,5.0,19.4,0.0,NNE,30.0,15:35:00,11.7,93.0,NNE,7.0,1019.7,17.9,58.0,NNE,11.0,1013.4,33.0,6.0,15.0,5.0,2.0,1.0
2268,2020-04-29,11.7,18.4,0.0,WSW,43.0,10:57:00,17.1,92.0,N,15.0,1004.6,11.6,95.0,WSW,13.0,1005.4,16.0,7.0,18.0,3.0,2.0,1.0
2269,2020-04-30,5.8,15.1,12.4,NW,52.0,20:08:00,8.7,95.0,WNW,13.0,1006.7,13.4,74.0,WNW,20.0,1004.1,11.0,6.0,20.0,1.0,2.0,1.0
2270,2020-05-01,7.1,13.4,5.6,WNW,61.0,11:54:00,7.8,93.0,WNW,26.0,1000.0,12.2,80.0,W,31.0,998.9,16.0,9.0,20.0,6.5,2.0,2.0
2271,2020-05-02,7.7,14.3,0.2,W,50.0,12:09:00,10.1,94.0,W,20.0,1005.2,11.8,92.0,SW,20.0,1008.2,24.0,17.0,18.0,1.0,2.0,1.0
2272,2020-05-03,7.9,14.5,0.4,WSW,33.0,12:06:00,11.3,84.0,W,13.0,1023.4,13.5,66.0,WNW,17.0,1023.9,33.0,8.0,15.0,5.0,2.0,1.0
2273,2020-05-04,7.3,14.7,0.4,W,15.0,10:07:00,9.8,100.0,WNW,7.0,1029.6,14.1,93.0,SW,6.0,1028.4,16.0,8.0,13.0,11.0,2.0,3.0
2274,2020-05-06,7.4,20.1,0.0,N,35.0,14:23:00,10.7,98.0,Calm,0.0,1025.5,19.3,47.0,NNW,17.0,1020.6,42.0,30.0,17.0,5.0,1.0,1.0
2275,2020-05-07,10.7,22.3,0.0,NNW,50.0,15:54:00,14.7,81.0,NNE,20.0,1013.1,20.7,41.0,N,24.0,1007.0,28.0,18.0,16.0,8.0,2.0,1.0
2276,2020-05-08,9.3,19.1,0.0,N,41.0,13:44:00,14.1,92.0,N,7.0,1012.5,18.0,58.0,NNW,22.0,1010.2,28.0,3.0,20.0,1.0,2.0,2.0
2277,2020-05-09,11.2,15.1,1.8,W,65.0,16:51:00,11.3,95.0,NW,11.0,1006.5,13.2,70.0,W,30.0,1009.0,21.0,2.0,18.0,1.0,2.0,2.0
2278,2020-05-10,5.5,14.5,2.4,W,41.0,16:02:00,8.6,93.0,WNW,15.0,1023.0,13.2,76.0,W,19.0,1023.1,14.0,8.0,16.0,5.0,2.0,1.0
2279,2020-05-11,6.8,17.4,0.4,WNW,35.0,11:07:00,10.7,94.0,NW,13.0,1027.7,16.0,66.0,WNW,13.0,1026.0,18.0,15.0,15.0,6.0,2.0,1.0
2280,2020-05-12,10.2,17.5,0.0,N,48.0,14:19:00,12.8,73.0,NNW,15.0,1022.3,16.0,56.0,NNW,26.0,1019.1,18.0,8.0,16.0,6.0,2.0,2.0
2281,2020-05-13,7.9,14.8,1.4,SSW,26.0,13:08:00,10.2,95.0,W,9.0,1025.2,13.2,63.0,SSW,19.0,1025.6,24.0,15.0,17.0,7.0,2.0,2.0
2282,2020-05-14,7.0,15.6,0.0,SW,19.0,12:42:00,11.3,71.0,SW,4.0,1030.4,13.7,55.0,SSW,7.0,1029.4,23.0,19.0,17.0,10.0,2.0,2.0
2283,2020-05-15,7.2,15.5,0.0,NE,17.0,14:17:00,11.1,81.0,Calm,0.0,1031.8,14.5,59.0,NE,9.0,1029.3,25.0,20.0,17.0,10.0,2.0,3.0
2284,2020-05-16,3.3,18.3,0.0,W,17.0,15:30:00,9.2,94.0,NW,4.0,1030.9,17.7,53.0,NW,4.0,1028.6,26.0,19.0,19.0,9.0,2.0,3.0
2285,2020-05-17,2.6,16.9,0.0,N,13.0,09:37:00,7.7,94.0,N,7.0,1032.8,16.5,56.0,NNE,7.0,1030.3,26.0,22.0,14.0,11.0,2.0,2.0
2286,2020-05-18,2.0,19.1,0.2,N,20.0,22:10:00,7.3,89.0,NW,2.0,1031.2,18.1,63.0,ENE,9.0,1026.6,35.0,12.0,13.0,5.0,3.0,1.0
2287,2020-05-19,7.3,17.6,0.0,NNE,35.0,09:58:00,14.2,76.0,NNE,13.0,1023.1,16.7,69.0,NE,19.0,1017.2,20.0,10.0,17.0,4.0,2.0,2.0
2288,2020-05-20,9.7,15.3,9.6,NW,61.0,01:13:00,12.0,93.0,WNW,22.0,1012.3,14.7,55.0,NNW,19.0,1010.9,16.0,11.0,18.0,4.0,2.0,2.0
2289,2020-05-21,8.9,14.0,2.8,SW,46.0,13:20:00,9.7,94.0,W,9.0,1017.3,11.6,76.0,SSW,17.0,1018.2,23.0,22.0,15.0,9.0,2.0,1.0
2290,2020-05-22,6.6,14.6,0.2,WSW,20.0,03:53:00,10.0,94.0,W,7.0,1021.6,13.0,78.0,SSW,6.0,1018.8,34.0,7.0,17.0,4.0,2.0,2.0
2291,2020-05-23,9.7,14.9,0.2,SSW,43.0,13:32:00,11.4,89.0,W,9.0,1018.8,12.9,97.0,SSW,22.0,1017.3,28.0,11.0,23.0,4.0,2.0,2.0
2292,2020-05-24,10.3,14.3,2.0,S,41.0,12:35:00,11.5,93.0,SSW,17.0,1022.6,13.3,80.0,SSW,24.0,1022.7,21.0,17.0,18.0,8.0,2.0,1.0
2293,2020-05-25,3.2,15.3,0.0,ESE,26.0,12:13:00,8.4,89.0,Calm,0.0,1026.9,14.5,62.0,E,11.0,1024.8,39.0,19.0,7.0,11.0,2.0,3.0
2294,2020-05-26,5.0,15.4,0.0,NE,17.0,10:46:00,8.9,98.0,NNE,4.0,1025.8,13.2,93.0,ENE,6.0,1021.7,46.0,21.0,10.0,11.0,2.0,3.0
2295,2020-05-27,5.7,17.8,0.0,NNW,24.0,15:19:00,11.2,95.0,NNE,4.0,1020.3,16.5,73.0,NE,9.0,1017.3,54.0,15.0,15.0,9.0,2.0,1.0
2296,2020-05-28,10.4,16.8,0.0,WSW,28.0,15:23:00,12.7,91.0,NNW,9.0,1021.6,15.8,73.0,W,11.0,1021.4,25.0,17.0,16.0,9.0,2.0,2.0
2297,2020-05-29,7.0,18.6,0.0,NNW,37.0,12:59:00,10.8,94.0,NNW,7.0,1026.3,18.0,54.0,NNW,20.0,1024.0,31.0,8.0,20.0,3.0,1.0,2.0
2298,2020-05-30,8.4,17.8,0.0,N,56.0,19:27:00,10.8,93.0,N,15.0,1022.3,16.6,53.0,NNE,26.0,1013.6,20.0,15.0,20.0,2.0,2.0,2.0
2299,2020-05-31,10.0,16.9,0.0,NNW,65.0,00:22:00,10.4,93.0,N,4.0,1012.5,13.9,65.0,WNW,17.0,1009.6,23.0,6.0,19.0,2.0,1.0,2.0
2300,2020-06-01,8.8,12.0,2.0,SW,56.0,15:29:00,9.1,94.0,WNW,20.0,1003.4,9.9,97.0,SW,31.0,1008.2,18.0,7.0,20.0,1.0,2.0,2.0
2301,2020-06-02,6.8,15.0,1.8,WNW,46.0,19:46:00,9.8,96.0,WNW,13.0,1018.7,14.0,92.0,WNW,20.0,1017.4,11.0,21.0,22.0,4.0,2.0,2.0
2302,2020-06-03,9.9,14.2,0.0,SSW,41.0,07:06:00,12.1,72.0,SSW,19.0,1029.6,12.3,60.0,S,22.0,1031.6,33.0,31.0,20.0,12.0,2.0,2.0
2303,2020-06-04,5.6,14.8,0.0,SSE,15.0,15:19:00,8.8,94.0,WSW,2.0,1035.2,14.3,60.0,E,4.0,1032.5,41.0,20.0,15.0,7.0,2.0,1.0
2304,2020-06-05,2.2,14.2,0.0,W,24.0,14:04:00,3.9,98.0,NW,9.0,1031.0,13.8,69.0,WNW,13.0,1028.4,48.0,9.0,21.0,2.0,2.0,2.0
2305,2020-06-06,3.8,11.9,0.0,WSW,30.0,08:20:00,10.5,100.0,WSW,7.0,1026.4,11.0,98.0,S,6.0,1024.6,24.0,8.0,21.0,4.0,2.0,2.0
2306,2020-06-07,8.4,12.6,6.4,SSE,24.0,11:43:00,8.8,94.0,WSW,7.0,1027.4,11.1,92.0,SSE,7.0,1026.2,21.0,7.0,15.0,6.0,2.0,1.0
2307,2020-06-08,2.5,13.7,0.2,WNW,17.0,07:14:00,5.4,98.0,WNW,7.0,1032.0,12.4,84.0,ESE,4.0,1031.2,30.0,18.0,13.0,12.0,2.0,2.0
2308,2020-06-09,3.1,14.2,0.0,WNW,20.0,14:03:00,6.4,94.0,NW,4.0,1033.7,12.5,71.0,NE,9.0,1030.6,50.0,23.0,13.0,12.0,2.0,2.0
2309,2020-06-10,1.4,15.6,0.0,NW,24.0,13:45:00,4.4,92.0,Calm,0.0,1028.7,15.3,62.0,NNW,7.0,1024.8,59.0,20.0,11.0,11.0,2.0,2.0
2310,2020-06-11,3.9,15.4,0.2,NW,19.0,11:48:00,6.8,94.0,NNW,11.0,1026.1,14.7,70.0,W,6.0,1024.7,45.0,20.0,8.0,13.0,2.0,5.0
2311,2020-06-12,2.2,14.8,0.0,N,24.0,19:39:00,4.6,92.0,Calm,0.0,1025.3,14.2,68.0,NE,11.0,1021.2,52.0,9.0,15.0,4.0,1.0,2.0
2312,2020-06-13,4.6,15.9,0.0,N,43.0,17:44:00,12.2,93.0,NE,11.0,1014.8,14.9,67.0,N,13.0,1009.5,32.0,9.0,20.0,7.0,2.0,1.0
2313,2020-06-14,9.3,16.5,0.0,NW,50.0,10:09:00,10.6,92.0,NW,22.0,1012.2,15.2,63.0,NNW,31.0,1010.9,18.0,4.0,16.0,4.0,2.0,1.0
2314,2020-06-15,10.6,17.3,3.0,NW,50.0,12:50:00,12.9,98.0,NW,9.0,1016.9,14.7,93.0,WNW,20.0,1016.1,12.0,11.0,16.0,4.0,2.0,1.0
2315,2020-06-16,12.3,16.2,0.6,NW,44.0,11:53:00,14.3,91.0,NNW,13.0,1018.6,13.4,96.0,W,17.0,1020.4,19.0,11.0,15.0,12.0,2.0,2.0
2316,2020-06-17,6.5,14.0,1.2,ENE,15.0,12:51:00,7.9,92.0,Calm,0.0,1034.4,12.2,65.0,ENE,7.0,1033.7,31.0,11.0,14.0,11.0,2.0,3.0
2317,2020-06-18,1.7,16.7,0.0,NNE,26.0,14:11:00,5.2,92.0,Calm,0.0,1035.3,15.9,64.0,NNE,9.0,1030.0,43.0,11.0,14.0,4.0,2.0,1.0
2318,2020-06-19,5.0,18.0,0.0,NNE,43.0,12:32:00,11.2,95.0,NNE,11.0,1024.0,15.9,74.0,NE,13.0,1019.5,22.0,11.0,18.0,4.0,2.0,1.0
2319,2020-06-20,10.2,16.0,1.2,NNW,30.0,15:28:00,11.9,93.0,N,11.0,1015.6,14.2,69.0,NNW,17.0,1013.9,24.0,11.0,12.0,8.0,2.0,3.0
2320,2020-06-21,4.3,12.5,0.0,WNW,13.0,23:53:00,7.0,92.0,WNW,4.0,1011.1,12.4,93.0,Calm,0.0,1009.8,48.0,11.0,19.0,2.0,2.0,1.0
2321,2020-06-22,6.3,13.0,0.0,NW,31.0,21:43:00,7.2,92.0,WNW,13.0,1010.7,12.8,93.0,WNW,13.0,1008.8,15.0,11.0,16.0,6.0,2.0,1.0
2322,2020-06-23,7.2,15.5,2.0,SSW,26.0,13:57:00,10.6,92.0,W,4.0,1014.3,14.6,89.0,SSW,15.0,1015.4,15.0,19.0,15.0,7.0,2.0,1.0
2323,2020-06-24,7.9,15.2,0.2,NW,15.0,05:27:00,10.0,92.0,WNW,4.0,1019.6,14.6,92.0,S,7.0,1017.7,18.0,11.0,15.0,7.0,2.0,1.0
2324,2020-06-25,9.4,15.4,0.0,NW,41.0,12:00:00,10.8,94.0,N,7.0,1018.6,12.1,96.0,NNW,9.0,1018.4,21.0,13.0,16.0,6.0,2.0,2.0
2325,2020-06-26,6.0,13.5,1.6,W,26.0,12:25:00,7.1,96.0,NW,13.0,1026.2,13.2,72.0,WSW,11.0,1026.0,24.0,17.0,16.0,8.0,2.0,2.0
2326,2020-06-27,3.5,14.2,0.0,NW,15.0,08:52:00,5.3,92.0,NW,11.0,1029.7,11.8,68.0,SSE,4.0,1028.0,37.0,18.0,18.0,9.0,2.0,3.0
2327,2020-06-28,0.1,13.1,0.0,NNE,13.0,15:26:00,2.8,92.0,WNW,2.0,1030.5,12.4,64.0,NNE,7.0,1028.4,64.0,30.0,8.0,15.0,1.0,4.0
2328,2020-06-29,-0.4,12.3,0.0,NNE,17.0,13:50:00,2.2,92.0,NW,2.0,1028.5,11.6,80.0,NE,7.0,1024.5,74.0,19.0,13.0,13.0,2.0,4.0
2329,2020-06-30,1.0,15.3,0.2,NNE,33.0,13:47:00,8.7,94.0,NNE,15.0,1019.7,13.5,59.0,NNE,17.0,1014.4,51.0,22.0,14.0,5.0,1.0,1.0
2330,2020-07-01,2.8,19.1,0.0,NNE,46.0,19:59:00,8.3,91.0,NE,4.0,1014.6,18.6,39.0,N,17.0,1008.7,38.0,7.0,21.0,4.0,2.0,1.0
2331,2020-07-02,8.4,14.0,3.0,WNW,48.0,14:29:00,10.3,89.0,NW,17.0,1010.7,12.4,71.0,NW,22.0,1012.5,20.0,6.0,19.0,5.0,2.0,2.0
2332,2020-07-03,7.5,10.7,0.2,SSW,39.0,16:24:00,8.6,93.0,NW,15.0,1016.8,8.6,96.0,WSW,13.0,1018.2,19.0,5.0,18.0,1.0,2.0,1.0
2333,2020-07-04,4.9,15.5,7.2,W,37.0,14:20:00,7.9,91.0,WNW,11.0,1023.3,14.3,82.0,W,19.0,1022.4,20.0,5.0,19.0,2.0,2.0,1.0
2334,2020-07-05,7.9,13.5,0.2,SW,26.0,12:47:00,10.2,96.0,W,11.0,1027.1,12.4,93.0,SW,13.0,1027.0,13.0,11.0,15.0,6.0,2.0,1.0
2335,2020-07-06,6.9,13.6,0.4,W,22.0,12:55:00,9.2,98.0,NW,9.0,1031.7,13.0,92.0,WSW,11.0,1030.6,14.0,10.0,18.0,6.0,2.0,1.0
2336,2020-07-07,8.3,12.5,0.4,SE,19.0,14:07:00,9.9,91.0,WNW,6.0,1032.5,11.6,93.0,SE,9.0,1031.3,18.0,24.0,11.0,13.0,2.0,3.0
2337,2020-07-08,1.9,14.2,0.6,NNE,13.0,11:49:00,4.6,91.0,Calm,0.0,1030.6,14.1,81.0,NNW,4.0,1027.5,52.0,18.0,6.0,13.0,1.0,3.0
2338,2020-07-09,2.3,15.1,0.2,NNE,15.0,11:22:00,5.5,91.0,N,2.0,1028.0,14.7,92.0,SSE,2.0,1025.1,57.0,26.0,5.0,13.0,2.0,3.0
2339,2020-07-10,3.6,14.5,0.0,NE,20.0,14:21:00,6.2,91.0,N,4.0,1024.4,13.9,92.0,NE,9.0,1020.3,58.0,11.0,18.0,6.0,2.0,2.0
2340,2020-07-11,3.8,12.1,0.0,NW,13.0,08:30:00,7.3,91.0,NW,2.0,1017.1,11.7,96.0,Calm,0.0,1014.9,24.0,14.0,17.0,1.0,2.0,1.0
2341,2020-07-12,5.2,14.8,0.4,S,28.0,14:14:00,9.0,91.0,Calm,0.0,1019.5,13.5,92.0,SSE,17.0,1020.1,22.0,14.0,22.0,2.0,2.0,2.0
